1434,106316745
1453,106321745
1372,106326745
1324,106331745
1457,106336745
1752,106341745
2092,106346745
2569,106351745
3129,106356745
3751,106361745
3578,106366745
2649,106371745
1695,106376745
962,106381745
828,106386745
1044,106391745
1251,106396745
1333,106401745
1366,106406745
1378,106411745
1388,106416745
1441,106421745
1503,106426745
1520,106431745
1542,106436745
1580,106441745
1604,106446745
1597,106451747
1647,106456747
1701,106461745
1737,106466745
1733,106471745
1767,106476745
1793,106481745
1807,106486745
1841,106491745
1864,106496745
1889,106501745
1917,106506745
1926,106511745
1962,106516745
1981,106521745
1959,106526745
1966,106531745
1990,106536745
2021,106541745
2041,106546745
2057,106551745
2086,106556745
2083,106561747
2091,106566748
2084,106571745
2112,106576745
2133,106581745
2113,106586745
2128,106591745
2189,106596745
2242,106601745
2223,106606745
2206,106611745
2191,106616745
2166,106621745
2117,106626745
2056,106631745
2018,106636745
1961,106641745
1897,106646745
1852,106651745
1840,106656745
1846,106661745
1868,106666745
1859,106671745
1890,106676745
1913,106681745
1904,106686745
1933,106691745
1992,106696745
2004,106701745
2001,106706745
2018,106711745
2020,106716745
2017,106721745
2006,106726745
1984,106731745
1983,106736745
1975,106741745
1955,106746745
1914,106751745
1894,106756745
1878,106761745
1874,106766745
1849,106771745
1836,106776745
1813,106781745
1781,106786745
1771,106791745
1772,106796745
1782,106801745
1758,106806745
1738,106811745
1760,106816745
1732,106821745
1737,106826745
1753,106831745
1813,106836745
1878,106841745
1936,106846745
2013,106851745
2111,106856745
2182,106861745
2208,106866745
2312,106871745
2440,106876745
2492,106881745
2379,106886745
2289,106891745
2239,106896745
2160,106901745
2007,106906745
1721,106911745
1514,106916745
1393,106921745
1320,106926745
1280,106931745
1284,106936745
1283,106941745
1278,106946745
1310,106951745
1341,106956745
1374,106961745
1376,106966745
1296,106971745
1262,106976745
1328,106981747
1558,106986746
1843,106991745
2247,106996745
2752,107001745
3389,107006745
3393,107011745
2561,107016745
1704,107021745
1012,107026745
928,107031745
1187,107036745
1391,107041745
1457,107046745
1477,107051745
1496,107056745
1513,107061745
1530,107066745
1538,107071745
1579,107076745
1626,107081745
1648,107086745
1667,107091745
1711,107096745
1743,107101745
1761,107106745
1761,107111745
1782,107116745
1819,107121745
1851,107126745
1866,107131745
1874,107136745
1912,107141745
1919,107146745
1925,107151745
1952,107156745
1967,107161745
1974,107166745
2010,107171745
2035,107176745
2064,107181745
2081,107186745
2098,107191745
2105,107196745
2116,107201745
2103,107206745
2128,107211745
2139,107216745
2127,107221745
2143,107226745
2158,107231745
2195,107236745
2221,107241745
2247,107246745
2255,107251745
2246,107256745
2199,107261745
2142,107266745
2067,107271745
2011,107276745
1948,107281745
1879,107286745
1826,107291745
1809,107296745
1805,107301745
1786,107306745
1771,107311745
1781,107316745
1794,107321745
1838,107326745
1887,107331745
1883,107336745
1881,107341745
1920,107346745
1944,107351745
1972,107356745
1982,107361745
1964,107366745
1956,107371745
1976,107376745
1975,107381745
1939,107386745
1911,107391745
1922,107396745
1893,107401745
1849,107406745
1834,107411745
1841,107416745
1826,107421745
1807,107426745
1789,107431745
1756,107436745
1760,107441745
1741,107446745
1719,107451748
1687,107456745
1706,107461745
1686,107466745
1661,107471745
1707,107476745
1730,107481745
1704,107486745
1709,107491745
1743,107496745
1821,107501745
1908,107506745
1974,107511745
2064,107516747
2145,107521746
2201,107526745
2312,107531745
2458,107536745
2505,107541745
2390,107546745
2255,107551745
2243,107556747
2212,107561745
2049,107566745
1774,107571745
1544,107576745
1416,107581745
1337,107586745
1304,107591745
1301,107596745
1298,107601745
1297,107606745
1308,107611745
1339,107616745
1380,107621745
1393,107626745
1339,107631745
1283,107636745
1327,107641745
1567,107646745
1864,107651745
2268,107656745
2724,107661745
3306,107666745
3428,107671745
2706,107676745
1807,107681745
1048,107686745
868,107691745
1117,107696745
1337,107701745
1433,107706745
1456,107711745
1467,107716745
1494,107721745
1515,107726745
1545,107731745
1595,107736745
1635,107741745
1652,107746745
1642,107751745
1677,107756745
1728,107761745
1736,107766745
1774,107771745
1813,107776745
1814,107781745
1847,107786745
1873,107791745
1899,107796745
1916,107801745
1949,107806745
1981,107811745
2002,107816745
2019,107821745
2032,107826745
2058,107831745
2082,107836745
2090,107841745
2091,107846745
2121,107851745
2149,107856745
2165,107861745
2164,107866745
2139,107871745
2156,107876745
2188,107881745
2192,107886745
2202,107891745
2215,107896745
2246,107901745
2231,107906745
2230,107911745
2244,107916745
2214,107921745
2153,107926745
2084,107931745
2035,107936745
1991,107941745
1919,107946745
1854,107951745
1801,107956745
1785,107961745
1775,107966745
1784,107971745
1784,107976745
1798,107981745
1828,107986745
1866,107991745
1888,107996745
1914,108001745
1893,108006745
1912,108011745
1978,108016746
1957,108021746
1960,108026746
1955,108031745
1951,108036745
1959,108041745
1952,108046745
1926,108051745
1916,108056745
1922,108061745
1896,108066745
1861,108071745
1842,108076745
1821,108081745
1798,108086745
1793,108091745
1792,108096745
1773,108101745
1725,108106745
1710,108111745
1737,108116745
1732,108121745
1721,108126745
1717,108131745
1710,108136745
1731,108141745
1708,108146745
1696,108151745
1699,108156745
1682,108161745
1681,108166745
